date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-06-13 00:00:00,614622.8496868522,3.0,2.07,1342,6616,1.5,0,0,3,1587,718,1921,12,820 NW 64th St,Seattle,WA 98033,USA
2014-05-02 00:00:00,317834.0044895988,4.0,3.3,2548,2935,2.0,0,0,3,2468,0,2009,2,2496-2598 S 121st St,Enumclaw,WA 98030,USA
2014-05-23 00:00:00,298808.3678044337,4.0,2.52,1301,7907,2.0,0,2,3,2703,0,1984,0,5700-5798 Wallingford Ave N,Sammamish,WA 98077,USA
2014-05-19 00:00:00,449276.2537466802,3.0,2.14,1917,6084,1.0,0,0,4,1098,137,1951,1995,480 SW 345th St,Seattle,WA 98107,USA
2014-06-05 00:00:00,667544.1782755009,4.0,2.07,1429,5820,1.0,0,0,3,2173,810,1989,1988,35516 44th Ave S,Bellevue,WA 98007,USA
2014-06-20 00:00:00,384724.3673936653,5.0,2.07,2079,5414,1.0,0,2,3,1572,807,1956,2006,1313 4th St,SeaTac,WA 98023,USA
2014-05-15 00:00:00,195021.81702717312,4.0,2.13,2444,2449,2.0,0,0,3,2542,0,1976,4,2425 Westview Dr W,Seattle,WA 98058,USA
2014-07-01 00:00:00,1212265.0226930182,4.0,2.51,2388,4990,2.0,0,0,3,3550,0,1987,0,945 N 80th St,Bellevue,WA 98038,USA
2014-06-30 00:00:00,92222.99414448452,6.0,2.13,2055,5304,2.9,0,0,4,2449,0,1958,0,11526 NE 116th St,Bothell,WA 98072,USA
2014-05-15 00:00:00,220848.17087442736,4.0,1.97,2015,7746,1.0,0,0,4,1362,0,1973,1989,125 N Bowdoin Pl,Des Moines,WA 98003,USA
2014-05-19 00:00:00,306928.4090177517,2.0,1.01,1024,3432,1.0,0,2,3,1098,0,1934,1988,15210 Mink Rd NE,Seattle,WA 98001,USA
2014-06-11 00:00:00,270534.8045114937,2.0,1.72,1068,2313,1.0,0,0,3,1104,1,1957,2014,13428 NE 12th Pl,Seattle,WA 98112,USA
2014-06-30 00:00:00,1750678.7837301467,4.0,1.99,2120,6249,1.0,0,2,4,1618,796,1964,10,24841 Redmond-Fall City Rd NE,Carnation,WA 98074,USA
2014-06-30 00:00:00,1689073.1751425841,4.0,2.51,2925,638,2.0,0,2,3,4007,0,1999,0,12226 Phinney Ave N,Kent,WA 98006,USA
2014-06-20 00:00:00,1103540.620305785,4.0,2.51,5120,5831,2.0,0,2,5,2771,1030,1996,0,600 Jefferson Ave NE,Burien,WA 98006,USA
2014-06-16 00:00:00,187353.25301708718,3.0,2.07,1228,4836,3.0,0,0,3,1171,0,1989,7,450 NE Birch St,Seattle,WA 98117,USA
2014-05-26 00:00:00,284562.2018455587,3.0,2.13,1511,7584,2.0,0,0,3,2567,0,1978,22,2829 SW 342nd Pl,Federal Way,WA 98005,USA
2014-05-23 00:00:00,365310.1174128421,4.0,2.49,1132,5748,1.0,0,0,3,1140,0,1926,4,122 27th Ave E,Sammamish,WA 98042,USA
2014-06-25 00:00:00,243075.71491113678,4.0,1.97,1642,6838,1.0,0,0,3,1382,0,1942,1976,6729 37th Ave S,Burien,WA 98055,USA
2014-05-03 00:00:00,562513.0531350662,4.0,2.0,1497,6861,1.5,0,0,4,2698,3,1976,8,10631 Forest Ave S,Seattle,WA 98115,USA
2014-06-02 00:00:00,379699.00154711475,4.0,2.48,1865,23652,1.5,0,0,3,1607,383,1956,2006,12701 2nd Ave SW,Seattle,WA 98092,USA
2014-06-11 00:00:00,412426.5326696333,4.0,2.81,2106,5708,1.0,0,0,3,1037,851,1950,5,2433 1st Ave N,Federal Way,WA 98023,USA
2014-06-13 00:00:00,658496.132158727,5.0,1.75,2649,8320,2.6,0,2,5,2604,836,1956,15,12037 6th Ave NW,Seattle,WA 98058,USA
2014-05-31 00:00:00,72936.06922973841,2.0,1.01,616,2219,1.5,0,0,3,1082,0,1953,0,21438 SE 277th St,Seattle,WA 98065,USA
2014-05-27 00:00:00,276114.78654785926,2.0,0.98,1106,3350,1.0,0,0,3,1013,532,1914,2010,5524 S Morgan St,Seattle,WA 98092,USA
2014-05-23 00:00:00,238675.25270575687,4.0,2.09,1003,1954,2.0,0,0,3,1089,174,1950,1984,14626 Renton Issaquah Rd SE,Issaquah,WA 98031,USA
2014-07-08 00:00:00,377424.9363074663,2.0,2.02,868,7046,1.0,0,0,3,1181,0,1947,0,6422 Marshall Ave SW,Seattle,WA 98056,USA
2014-05-28 00:00:00,570343.2392296277,4.0,1.47,1895,94344,3.0,0,0,4,1654,727,1966,1,9712 4th Ave NW,Seattle,WA 98112,USA
2014-05-22 00:00:00,219312.48527731062,4.0,3.04,1161,10742,1.0,0,0,3,1541,0,1985,0,18641 48th Pl S,Shoreline,WA 98108,USA
2014-05-09 00:00:00,360816.73482199624,3.0,2.48,2760,11006,1.5,0,3,3,2429,0,1959,1990,16831 NE 176th St,Enumclaw,WA 98115,USA
2014-05-13 00:00:00,336713.94250513124,4.0,2.26,1710,7355,1.5,0,2,4,4319,0,1971,0,203 Farrelly St,Seattle,WA 98065,USA
2014-07-02 00:00:00,262500.99537926604,4.0,2.52,1445,5416,2.0,0,0,4,2907,0,1951,0,4015 Midvale Ave N,Woodinville,WA 98011,USA
2014-06-23 00:00:00,422873.86077726027,5.0,2.52,3155,11627,2.0,0,0,3,3108,6,1949,2014,33001 NE 24th St,Bellevue,WA 98031,USA
2014-07-08 00:00:00,229032.92542582378,2.0,2.05,571,4723,1.0,0,0,3,831,0,1908,13,12701 2nd Ave SW,Seattle,WA 98002,USA
2014-05-20 00:00:00,154301.02941303418,3.0,2.07,843,3771,1.0,0,0,3,1602,0,1960,1964,9608 Roosevelt Way NE,Seattle,WA 98040,USA
2014-07-09 00:00:00,526071.4457754968,4.0,2.03,2119,6594,1.0,0,3,3,1501,0,1987,1989,15210 Mink Rd NE,Seattle,WA 98136,USA
2014-06-11 00:00:00,203095.9282357609,2.0,2.0,1561,4418,1.5,0,2,3,965,120,1914,1991,30929 NE Cherry Valley Rd,Seattle,WA 98045,USA
2014-05-26 00:00:00,93405.92173550033,3.0,1.76,930,29026,1.5,0,0,4,1257,0,1951,0,5407 S Lucile St,Federal Way,WA 98354,USA
2014-05-12 00:00:00,356303.1533596991,3.0,2.07,1893,4760,1.0,1,0,3,2493,907,1991,2005,7202 California Ave SW,Renton,WA 98052,USA
2014-05-23 00:00:00,1287666.2093318324,4.0,2.51,3002,15474,2.0,0,0,3,2499,0,1976,0,214-220 N St NE,Snoqualmie,WA 98042,USA
2014-05-22 00:00:00,316880.90802470257,6.0,2.04,1006,6402,1.5,0,0,5,1284,5,1984,2014,11830 6th Pl SW,Kent,WA 98056,USA
2014-05-22 00:00:00,397128.08086221304,4.0,3.2,1113,7736,2.0,0,0,3,1071,611,1950,0,30001-30021 55th Pl S,Seattle,WA 98115,USA
2014-07-07 00:00:00,198110.82409078075,4.0,2.49,1269,3415,1.0,0,0,5,807,910,1961,30,2646 168th Ave SE,Seattle,WA 98070,USA
2014-07-02 00:00:00,422760.79979339824,4.0,3.18,2951,5248,2.0,0,4,3,1562,195,1947,8,27514 NE 31st Ct,Seattle,WA 98105,USA
2014-05-27 00:00:00,850083.0303827652,4.0,2.5,2043,4873,2.0,0,0,3,1950,0,1998,27,5909 48th Ave SW,Sammamish,WA 98028,USA
2014-06-10 00:00:00,329831.0783887992,2.0,2.15,1916,5292,1.0,0,3,3,1577,985,1945,1992,22344 NE 31st St,Seattle,WA 98103,USA
2014-07-03 00:00:00,541057.6916856142,3.0,2.51,2805,3573,2.0,0,4,3,1557,1010,2007,11,17736 41st Ave S,Issaquah,WA 98072,USA
2014-05-09 00:00:00,507033.75011297094,5.0,3.15,3129,3182,2.0,0,0,4,3170,648,1943,2,12001 173rd Pl NE,Seattle,WA 98072,USA
2014-07-07 00:00:00,547653.4617380018,2.0,2.08,1930,5403,1.0,0,0,3,939,3,1965,2004,2496-2598 S 121st St,Maple Valley,WA 98059,USA
2014-06-26 00:00:00,388614.05568754947,4.0,2.17,2663,6730,1.5,0,0,3,1061,0,1901,0,33134 3rd Ct SW,Seattle,WA 98107,USA
2014-05-28 00:00:00,229407.8411121791,3.0,0.98,957,2554,1.0,0,0,4,964,0,1908,34,12701 2nd Ave SW,Seattle,WA 98105,USA
2014-05-29 00:00:00,161999.11282038208,2.0,1.75,1148,4983,1.0,0,0,3,956,1,1953,1994,7608 N Fork Rd SE,Federal Way,WA 98166,USA
2014-05-23 00:00:00,324152.29646768945,4.0,2.47,3108,8553,1.0,0,0,3,2624,0,1980,2014,3010 S Holden St,Seattle,WA 98029,USA
2014-06-12 00:00:00,418945.2980276128,4.0,2.5,2703,638,2.0,0,1,3,3111,0,2002,0,19100 SE 174th St,Sammamish,WA 98112,USA
2014-05-19 00:00:00,1736893.2288304009,4.0,2.73,3468,3361,2.0,0,0,3,4322,0,1988,2013,5121 NE 180th St,Bellevue,WA 98117,USA
2014-07-08 00:00:00,391190.1731119949,4.0,1.45,1737,8877,1.0,0,3,3,1183,867,1946,2014,15212 20th Ave SW,Enumclaw,WA 98042,USA
2014-06-26 00:00:00,1108547.3614010105,4.0,2.04,1159,6438,2.0,0,0,3,1270,940,1984,1987,5537 S 119th St,Seattle,WA 98052,USA
2014-07-08 00:00:00,1052624.1869812135,4.0,2.51,3266,3961,2.0,0,4,3,3632,432,2007,0,2342 N 60th St,Renton,WA 98059,USA
2014-06-26 00:00:00,289932.273041355,4.0,1.76,2841,7130,1.0,0,0,3,1217,201,2007,0,1126 NW 58th St,Seattle,WA 98125,USA
2014-06-02 00:00:00,400315.2770337536,4.0,1.72,826,4298,1.0,0,0,3,1073,207,1948,1998,4532 185th Ave SE,Seattle,WA 98198,USA
2014-06-16 00:00:00,699233.670584991,3.0,2.49,2310,7187,2.0,0,2,3,3154,3,1951,2014,11814 167th Pl NE,Seattle,WA 98144,USA
2014-05-09 00:00:00,303944.6516242676,4.0,2.01,1347,7349,1.0,0,0,5,829,727,1920,12,2940 72nd Ave SE,Kirkland,WA 98022,USA
2014-06-23 00:00:00,271623.0833041278,4.0,2.09,1594,2142,1.0,0,0,3,1373,0,1919,15,4235 SW 337th Pl,Kirkland,WA 98125,USA
2014-06-19 00:00:00,286634.3431737737,3.0,2.51,2132,1967,2.0,0,0,3,2092,698,2005,0,5608 Elizabeth Loop SE,Seattle,WA 98034,USA
2014-06-26 00:00:00,157634.2432215557,2.0,2.06,1423,6584,1.0,0,1,3,1059,2,1989,1968,1718 N 175th St,Maple Valley,WA 98106,USA
2014-05-19 00:00:00,343408.9851388543,4.0,2.71,1352,9349,1.5,0,0,3,995,0,1962,1996,1700 E Columbia St,Burien,WA 98166,USA
2014-05-07 00:00:00,209375.56954887643,3.0,2.02,1658,5994,1.0,0,0,3,1504,626,1958,1999,2552 57th Ave SW,Seattle,WA 98065,USA
2014-06-23 00:00:00,167158.0203585804,2.0,0.95,751,1917,1.0,0,0,3,921,0,1918,1973,35039 41st Pl S,Seattle,WA 98028,USA
2014-05-27 00:00:00,326117.99781490606,2.0,2.75,1409,29483,1.0,0,1,3,1677,838,1984,3,1430-1920 W Lake Sammamish Pkwy SE,Kirkland,WA 98168,USA
2014-05-15 00:00:00,294845.5784690415,4.0,1.49,1196,4004,1.0,0,0,3,1383,107,1973,2010,1621 56th Ct SE,Seattle,WA 98168,USA
2014-06-06 00:00:00,972803.2289014064,3.0,3.34,1589,5762,2.0,0,0,3,2976,6,1987,7,13232 5th Ave SW,Duvall,WA 98144,USA
2014-05-28 00:00:00,330349.47746841906,4.0,2.06,2330,6551,2.0,0,0,3,1340,5,1981,4,23733 NE Salal Pl,Seattle,WA 98004,USA
2014-05-23 00:00:00,558860.9019973826,3.0,2.02,1106,1451,1.0,0,0,4,1179,0,1952,1989,747 16th Ave E,Seattle,WA 98029,USA
2014-06-17 00:00:00,1999789.3887824672,4.0,2.16,4238,7749,2.0,1,0,4,4093,5,1970,0,21635 SE 268th St,Seattle,WA 98092,USA
2014-06-26 00:00:00,261632.0710082652,4.0,1.98,1084,638,1.5,0,0,3,535,0,1904,0,2940 72nd Ave SE,Seattle,WA 98070,USA
2014-07-09 00:00:00,204757.64546099113,4.0,2.48,2530,3544,2.0,0,0,3,2536,0,1989,2002,2031 S Washington St,Seattle,WA 98022,USA
2014-05-28 00:00:00,1628745.2096215382,4.0,2.49,4574,1055,2.0,0,0,3,2574,0,1996,7,20331 NE 40th Ct,Sammamish,WA 98052,USA
2014-05-15 00:00:00,259261.02998617402,4.0,2.33,1566,8459,1.5,0,0,3,1615,0,1977,2014,2940 72nd Ave SE,Seattle,WA 98155,USA
2014-06-17 00:00:00,506035.6475342256,4.0,2.51,3769,8089,1.5,0,0,3,3695,1417,2001,2014,14320 84th Ave NE,Seattle,WA 98115,USA
2014-06-19 00:00:00,543865.939039734,4.0,1.76,2528,33041,1.0,0,0,3,1127,680,1954,2014,8622 NE 139th St,Maple Valley,WA 98033,USA
2014-05-30 00:00:00,308599.86329232453,4.0,1.49,1003,4048,1.0,0,0,3,1033,0,1906,2007,7436 E Mercer Way,Seattle,WA 98133,USA
2014-06-18 00:00:00,920246.8557099708,4.0,2.52,3474,43240,2.0,0,4,3,4047,0,1987,2,27465 254th Way SE,Seattle,WA 98023,USA
2014-05-13 00:00:00,374016.1210103632,3.0,1.75,1734,16822,2.0,0,2,3,2764,0,1970,9,15918 NE 113th Ct,Kenmore,WA 98052,USA
2014-06-27 00:00:00,185169.19235406557,4.0,1.76,1879,5759,1.5,0,0,3,3064,0,1975,1985,7021 24th Ave NW,Bothell,WA 98126,USA
2014-05-14 00:00:00,196491.37108108163,3.0,1.74,1489,6751,1.5,0,2,4,1870,0,1967,8,2940 72nd Ave SE,Auburn,WA 98058,USA
2014-06-16 00:00:00,104260.67071344555,2.0,0.92,648,3764,1.0,0,0,4,981,1,1961,0,1309 SW Webster St,Seattle,WA 98125,USA
2014-06-30 00:00:00,195643.42880661687,4.0,2.5,1580,3189,2.0,0,1,3,1761,0,2004,7,15407 SE 252nd Pl,Redmond,WA 98019,USA
2014-06-12 00:00:00,764387.0852748743,4.0,2.53,2587,5390,2.0,0,0,3,4034,0,1978,1986,2496-2598 S 121st St,Enumclaw,WA 98019,USA
2014-06-23 00:00:00,314568.7455575136,5.0,2.09,3882,5800,2.0,0,0,4,1581,7,1983,13,21438 SE 277th St,Seattle,WA 98006,USA
2014-06-19 00:00:00,196396.59652398113,4.0,2.53,2325,8125,2.0,0,0,3,1337,0,1942,1992,12015 75th Ave S,Auburn,WA 98006,USA
2014-06-09 00:00:00,827550.5454681917,4.0,3.25,3789,6083,2.0,0,2,4,3348,888,2002,0,26120-26126 120th Pl SE,Seattle,WA 98070,USA
2014-05-15 00:00:00,320004.71929350804,2.0,1.49,1043,4749,1.0,0,0,3,782,0,1910,19,1709 NE 86th St,Seattle,WA 98188,USA
2014-05-30 00:00:00,296514.05300101603,3.0,1.74,1780,7874,1.5,0,0,4,1216,0,1938,0,7407-7411 28th Ave NW,Seattle,WA 98166,USA
2014-05-07 00:00:00,298416.72139978164,3.0,2.5,1663,7074,1.0,0,0,3,1702,0,1959,16,18309 17th Pl NW,Renton,WA 98122,USA
2014-07-08 00:00:00,602560.1163357337,2.0,2.17,3385,8357,1.5,0,3,3,1168,576,1981,0,31617 6th Ave SW,Seattle,WA 98007,USA
2014-05-30 00:00:00,592642.2328903055,2.0,2.69,1652,40754,1.0,0,2,4,2695,1008,1950,1982,5237 Martin Luther King Jr Way S,Redmond,WA 98023,USA
2014-07-09 00:00:00,324682.16194351035,2.0,2.5,1831,7395,1.5,0,0,3,2131,0,1993,1991,4509 185th Ave SE,Vashon,WA 98039,USA
2014-06-12 00:00:00,930253.8646547446,4.0,2.51,4098,45745,2.0,0,2,3,3494,0,2006,1987,14626 Renton Issaquah Rd SE,Bellevue,WA 98053,USA
2014-06-24 00:00:00,264537.3804826436,4.0,1.49,1454,4378,1.5,0,0,4,1225,0,1946,21,2855 36th Ave W,Seattle,WA 98198,USA
2014-05-26 00:00:00,177653.84634573854,2.0,1.72,912,5089,1.5,0,0,3,1160,0,1961,2014,2646 168th Ave SE,Des Moines,WA 98168,USA
2014-07-09 00:00:00,44249.03725835,3.0,1.71,1035,3800,1.0,0,0,3,1118,498,1971,2,3022 254th Ave SE,Des Moines,WA 98065,USA
2014-06-10 00:00:00,187991.80037210995,3.0,2.47,1365,2559,1.0,0,0,3,1287,0,1921,0,3648 Francis Ave N,Seattle,WA 98006,USA
2014-05-28 00:00:00,503816.4821094089,3.0,1.74,2391,3708,2.0,0,0,3,1092,0,2003,0,3655 NE 73rd St,Seattle,WA 98070,USA
2014-05-23 00:00:00,261603.19228588243,2.0,1.0,1196,4062,1.0,0,0,3,803,223,1980,10,2803 NE 62nd St,Seattle,WA 98146,USA
2014-06-10 00:00:00,274585.88847799995,4.0,1.72,1940,4476,2.0,0,2,4,1572,1046,1949,0,5020 Quincy Ave SE,Burien,WA 98116,USA
2014-05-27 00:00:00,1057686.804353814,3.0,2.04,1261,7234,2.3,0,1,3,1555,0,1911,0,4460 332nd Ave SE,Tukwila,WA 98178,USA
2014-07-01 00:00:00,2696927.094312482,4.0,2.77,3846,6966,2.0,0,0,3,2191,597,1980,1968,19302 65th Pl NE,Vashon,WA 98058,USA
2014-06-25 00:00:00,140130.21978984127,4.0,2.22,3016,8108,2.0,0,0,3,1586,0,1956,15,2314 Blaine Ave NE,Sammamish,WA 98056,USA
2014-07-07 00:00:00,252349.7799478589,4.0,2.19,1905,13029,1.5,0,0,3,2837,0,1985,26,2052 Boyer Ave E,Duvall,WA 98059,USA
2014-05-27 00:00:00,227149.54678061296,4.0,2.05,3097,4787,2.0,0,0,3,1251,0,1961,12,1903 32nd Ave S,Shoreline,WA 98118,USA
2014-06-26 00:00:00,266121.17109262035,2.0,2.01,1524,4281,1.0,0,0,3,1105,0,1953,1995,2496-2598 S 121st St,Seattle,WA 98117,USA
2014-06-06 00:00:00,541335.284669407,2.0,0.98,810,5347,1.0,0,0,3,819,0,1916,2014,15407 SE 252nd Pl,Seattle,WA 98198,USA
2014-06-27 00:00:00,442381.4519957653,4.0,2.14,1217,5526,1.0,0,0,3,1929,931,1920,2,6422 Marshall Ave SW,Seattle,WA 98045,USA
2014-05-06 00:00:00,134208.76408699152,3.0,2.22,1165,3406,1.0,0,0,3,1171,0,1970,0,125 N Bowdoin Pl,Kent,WA 98051,USA
2014-06-24 00:00:00,294374.4320877753,4.0,2.18,1554,6812,1.0,0,0,3,1417,0,1952,1960,33134 3rd Ct SW,Bellevue,WA 98058,USA
2014-05-12 00:00:00,156507.80381375243,3.0,0.97,1009,2598,1.0,0,0,4,1645,0,1952,0,19707 NE 181st St,Seattle,WA 98155,USA
2014-06-12 00:00:00,244296.00225291782,4.0,2.04,2021,3256,2.0,0,0,3,1753,0,1984,2014,13714 Ashworth Ave N,Seattle,WA 98118,USA
2014-05-09 00:00:00,200594.0565680652,3.0,2.51,1682,9683,1.0,0,0,4,2920,0,1986,0,8408 20th Ave SW,Seattle,WA 98042,USA
2014-06-05 00:00:00,316970.39089328947,2.0,2.07,1365,7734,1.5,0,0,3,1160,0,1978,2013,480 SW 345th St,Seattle,WA 98006,USA
2014-07-01 00:00:00,276262.5505840875,4.0,2.5,2750,31098,2.0,0,0,4,3135,0,2000,23,1126 NW 58th St,Issaquah,WA 98040,USA
2014-07-09 00:00:00,175622.65312652313,4.0,1.71,2749,6950,2.0,0,0,3,2424,0,1991,1995,715 W Howe St,Shoreline,WA 98065,USA
2014-07-03 00:00:00,303321.71003389265,3.0,1.73,1263,17699,2.0,0,0,3,1267,0,1968,0,3427 33rd Ave W,Seattle,WA 98075,USA
2014-05-14 00:00:00,185543.3585716943,3.0,2.05,1015,2844,1.0,0,0,3,1371,0,1918,0,23620 SE 243rd Pl,Seattle,WA 98103,USA
2014-06-30 00:00:00,520190.1961292564,4.0,2.52,3268,3713,2.0,1,1,4,2866,0,1999,0,15634 129th Pl SE,Sammamish,WA 98103,USA
2014-05-20 00:00:00,214789.8162469291,2.0,2.04,942,7329,1.0,0,0,5,1221,1,1988,0,35039 41st Pl S,Kenmore,WA 98155,USA
2014-05-19 00:00:00,141057.5422804869,2.0,0.96,928,7880,1.0,0,0,3,1192,2,1944,2006,17814 161st Ave SE,North Bend,WA 98118,USA
2014-07-04 00:00:00,319396.7027283434,3.0,3.29,2163,15336,2.0,0,0,4,1944,0,1982,1977,6730 SE 5th St,Kirkland,WA 98003,USA
2014-05-07 00:00:00,1357908.1838285977,4.0,3.29,2781,1340,2.0,0,1,4,2772,0,1970,1984,1126 NW 58th St,Seattle,WA 98108,USA
2014-05-06 00:00:00,206828.5089013726,3.0,1.73,1472,31942,1.0,0,1,4,3364,0,1983,0,1309 SW Webster St,Seattle,WA 98074,USA
2014-05-26 00:00:00,288695.0281545357,4.0,3.51,2412,28073,2.0,0,2,3,2293,223,1990,8,3022 254th Ave SE,Bellevue,WA 98038,USA
2014-06-26 00:00:00,332407.6998201724,3.0,0.99,1580,8131,1.0,0,4,3,900,0,1978,3,2496-2598 S 121st St,Seattle,WA 98117,USA
2014-06-24 00:00:00,1203269.3257910057,5.0,1.76,2442,9945,2.0,0,3,4,1068,713,1985,0,24612 102nd Pl SE,Seattle,WA 98027,USA
2014-07-10 00:00:00,1064202.6760006184,4.0,2.15,2515,7183,2.0,0,0,4,4496,0,1986,0,33336-33412 E Lake Holm Dr SE,Auburn,WA 98166,USA
2014-05-07 00:00:00,262448.290804302,4.0,2.11,1049,3455,1.0,0,0,3,967,1,1966,18,8520 19th Ave NW,Issaquah,WA 98103,USA
2014-05-20 00:00:00,263959.1834924162,3.0,1.76,1515,8460,1.0,0,0,4,1578,0,1983,1993,19807 330th Ave NE,Tukwila,WA 98052,USA
2014-06-25 00:00:00,373815.44434694597,4.0,3.17,3602,5407,2.0,0,0,4,1570,0,1956,14,1855-1899 212th Ave SE,Seattle,WA 98004,USA
2014-05-15 00:00:00,179368.66705670665,2.0,2.06,879,5012,1.0,0,0,3,881,0,1983,2004,12621 SE 222nd Pl,Tukwila,WA 98031,USA
2014-07-09 00:00:00,682745.9603432779,4.0,2.5,2601,638,2.0,0,0,3,3105,0,1983,0,5421-5499 52nd Terrace S,Sammamish,WA 98031,USA
2014-05-14 00:00:00,921076.6693833722,4.0,2.78,3415,7002,2.0,0,2,3,2687,512,1977,2003,23309 115th Pl SE,Seattle,WA 98038,USA
2014-06-04 00:00:00,1434462.7624746435,4.0,2.5,3688,4896,2.9,0,2,3,1800,0,1987,3,12032-12038 SE 76th St,Redmond,WA 98040,USA
2014-06-13 00:00:00,717312.5239562311,4.0,2.49,2333,230497,2.0,0,0,4,1569,766,2007,2014,11263-11611 Beacon Ave S,Bellevue,WA 98072,USA
2014-06-26 00:00:00,295559.73173814587,3.0,2.48,1750,23754,2.9,0,0,4,2599,889,1977,2014,2803 NE 62nd St,Seattle,WA 98004,USA
2014-06-04 00:00:00,323497.31155539764,4.0,2.05,1635,3988,1.0,0,2,3,1473,196,1950,8,22500-22614 16th Ave S,Bellevue,WA 98103,USA
2014-06-24 00:00:00,722306.2915123155,4.0,3.5,2137,31689,2.0,0,0,3,3360,823,1976,0,6720 4th Ave NW,Seattle,WA 98072,USA
2014-06-30 00:00:00,278806.237538757,4.0,3.3,1662,43072,1.0,0,0,3,2044,905,2004,8,32800 7th Ave SW,Bothell,WA 98028,USA
2014-06-26 00:00:00,245047.79076249403,4.0,1.48,1446,2448,1.5,0,0,3,1007,0,1922,1,24292 141st Pl SE,Seattle,WA 98105,USA
2014-05-16 00:00:00,1338959.7879784456,4.0,2.5,4005,8207,2.0,0,0,3,3787,5,1978,5,16437 SE 8th St,Seattle,WA 98059,USA
2014-05-05 00:00:00,348462.34300173837,4.0,2.79,1056,4737,1.0,0,1,4,1412,669,1911,0,8540 S 123rd Pl,Seattle,WA 98105,USA
2014-07-03 00:00:00,246540.50883398933,3.0,1.71,630,4409,1.5,0,0,4,1485,0,1952,15,7057 S Lakeridge Dr,Seattle,WA 98056,USA
2014-06-16 00:00:00,286085.63084642653,3.0,1.76,2626,7380,1.5,0,0,4,1686,0,1976,17,4435 140th Ave SE,Auburn,WA 98053,USA
2014-06-30 00:00:00,221670.4347730977,2.0,2.12,1308,9230,1.0,0,0,3,1110,0,1948,0,2940 72nd Ave SE,Shoreline,WA 98136,USA
2014-06-09 00:00:00,1807084.2925854556,4.0,2.52,4223,25576,2.0,0,2,3,3126,6,1999,8,416 19th Ave E,Bellevue,WA 98070,USA
2014-05-28 00:00:00,258575.4474244574,2.0,2.23,1331,3564,1.0,0,0,3,986,0,1960,8,710 Victor St,Seattle,WA 98056,USA
2014-06-26 00:00:00,475475.81025131873,4.0,3.12,1805,10466,1.0,0,0,3,1020,1,1989,2004,18227 SE 135th St,Seattle,WA 98056,USA
2014-05-28 00:00:00,171274.86416173895,2.0,2.04,1130,3658,1.0,0,0,5,1203,0,1946,0,19584-19766 Meridian Ave N,Des Moines,WA 98115,USA
2014-06-10 00:00:00,366105.15970213985,4.0,3.33,1661,7014,2.0,0,0,3,1545,0,1987,2014,6478 167th Ln SE,Seattle,WA 98074,USA
2014-06-19 00:00:00,643089.6982278638,4.0,1.99,1982,4893,1.0,0,0,4,4312,0,1943,3,17736 41st Ave S,Bellevue,WA 98144,USA
2014-06-13 00:00:00,599614.2648007765,6.0,2.5,1393,4667,1.5,0,0,4,1102,1086,1987,0,4510 89th Ave SE,Renton,WA 98105,USA
2014-05-12 00:00:00,325096.93922529975,3.0,2.06,1787,6425,1.5,0,1,3,1078,123,1953,2014,14020 Meridian Ave N,Seattle,WA 98029,USA
2014-07-04 00:00:00,492623.489670033,4.0,2.77,2925,4441,2.0,0,3,3,2564,0,2002,0,3118 264th Ave NE,Lake Forest Park,WA 98029,USA
2014-06-23 00:00:00,115464.45453026949,4.0,2.47,2845,3092,2.0,0,0,3,2429,0,1940,2014,14020 Meridian Ave N,Seattle,WA 98070,USA
2014-06-05 00:00:00,312974.40527214285,4.0,2.49,1795,8897,2.0,0,0,2,3831,527,1954,8,1216 86th Ave NE,Redmond,WA 98072,USA
2014-06-17 00:00:00,97381.62440265843,4.0,2.5,2550,5445,2.0,0,2,3,2595,0,2003,1998,11131 SE 183rd Pl,Federal Way,WA 98051,USA
2014-06-11 00:00:00,583658.2233727955,5.0,2.75,2885,3107,2.0,0,0,3,1531,0,1983,4,16411 139th Pl SE,Seattle,WA 98126,USA
2014-07-08 00:00:00,353401.0284575072,3.0,2.52,4952,8971,1.5,0,0,3,2014,0,1954,0,21013 NE 60th Pl,Lake Forest Park,WA 98117,USA
2014-06-26 00:00:00,351852.2182539925,3.0,2.09,920,2754,1.0,0,0,3,1085,0,1947,1,1621 56th Ct SE,Seattle,WA 98103,USA
2014-05-22 00:00:00,356179.0966421211,5.0,2.2,1055,6258,1.0,0,0,4,1295,759,1956,21,611 N 46th St,Federal Way,WA 98119,USA
2014-06-12 00:00:00,360083.91181387124,5.0,1.51,1037,7613,1.0,0,0,5,905,893,1960,0,7057 S Lakeridge Dr,Seattle,WA 98070,USA
2014-06-06 00:00:00,207694.148549061,2.0,0.91,835,7647,1.0,0,0,3,915,0,1948,2008,3022 254th Ave SE,Normandy Park,WA 98072,USA
2014-06-26 00:00:00,246263.1156138075,2.0,2.73,1639,5966,1.0,0,2,3,1879,0,1993,2008,2113 15th Ave S,Renton,WA 98155,USA
2014-06-19 00:00:00,286763.60086087626,2.0,1.73,1625,6073,1.0,0,0,4,1706,740,1958,0,23525 SE 32nd Way,Seattle,WA 98042,USA
